0.698551427854015,85,90,65,45,0.33,0.5,0.2,0.1,0.5,0.5,0.2,1,0.728260802873876,5,0.474811459131609,0.63090992511434,0.799355708647706,0.642972863911674,0.824009749096911,0.454425569758425,0.9,20,3.01706284873025,14.8870474445496,1.11024646187469,5,0.01,0.005,20,20,10,12,0.33,0.5,0.2,0.0689123752043117,0.95,0.692567435574485,0.5,0.5,0.2,0.451352962964936,0.25,0.5,0.52,0.4,0.4,0.4,0.952928118674667,0.33,0.5,0.2,0.4,0.15,0.4,50,0.35,0.12,0.6,0.5,0.25,0.5,0.25,500,0.617803228676389,0.5,0.25,2,0.75,2,0.02,0.734765524251107,0.667256422633771,15,26,21,0.1,0.5,0.25,10,0.2,0.7,0.2,664,4,9,10,11,0.67,0.5,0.2,0.1,0.754763822642015,0.877095855720341,0.866983055315586,0.796529327976797,26,0.9,0.5,0.25,0.4,0.4,0.4,0.4,0.15,0.4
0.635955711509916,85,90,65,45,0.33,0.5,0.2,0.1,0.5,0.5,0.2,1,0.641703094034805,3,0.990677783298818,0.815372385821049,0.798571907936619,0.80295049797548,0.493551948302425,0.546609257162362,0.9,20,8.71301226484287,15.0100217816788,1.46089647511509,5,0.01,0.005,20,20,10,12,0.33,0.5,0.2,0.129668355166004,0.95,0.77905983212539,0.5,0.5,0.2,0.603242848218093,0.25,0.5,0.52,0.4,0.4,0.4,0.519733082214836,0.33,0.5,0.2,0.4,0.15,0.4,50,0.35,0.12,0.6,0.5,0.25,0.5,0.25,500,0.666370371898846,0.5,0.25,2,0.75,2,0.02,0.726110362472851,0.667027321291063,15,26,21,0.1,0.5,0.25,10,0.2,0.7,0.2,712,4,5,13,10,0.67,0.5,0.2,0.1,0.859003596497281,0.765999921521265,0.726717127956613,0.939672451432375,30,0.9,0.5,0.25,0.4,0.4,0.4,0.4,0.15,0.4
0.654285274858051,85,90,65,45,0.33,0.5,0.2,0.1,0.5,0.5,0.2,1,0.568589666980435,9,0.371603529906995,0.571986444219737,0.471909268271644,0.325815696784179,0.774543235421856,0.571758592787525,0.9,20,7.6748179602942,24.1315180577047,7.90332184469339,5,0.01,0.005,20,20,10,12,0.33,0.5,0.2,0.0636987491765059,0.95,0.862690579860913,0.5,0.5,0.2,0.813892786555528,0.25,0.5,0.52,0.4,0.4,0.4,0.843061151464935,0.33,0.5,0.2,0.4,0.15,0.4,50,0.35,0.12,0.6,0.5,0.25,0.5,0.25,500,0.708101649748301,0.5,0.25,2,0.75,2,0.02,0.50136510852864,0.576494591158442,15,26,21,0.1,0.5,0.25,10,0.2,0.7,0.2,952,4,6,10,13,0.67,0.5,0.2,0.1,0.78446925089159,0.772383803361794,0.869945835569058,0.817104360839142,40,0.9,0.5,0.25,0.4,0.4,0.4,0.4,0.15,0.4
0.57541048923498,85,90,65,45,0.33,0.5,0.2,0.1,0.5,0.5,0.2,1,0.521224973095697,4,0.431895196251362,0.858196635384578,0.355958057352318,0.471001246942044,0.914162695907941,0.439910677586636,0.9,20,4.6493433154528,37.3278986481284,7.63071051261306,5,0.01,0.005,20,20,10,12,0.33,0.5,0.2,0.1477060247313,0.95,0.734440775429993,0.5,0.5,0.2,0.919224977616337,0.25,0.5,0.52,0.4,0.4,0.4,0.649264312924875,0.33,0.5,0.2,0.4,0.15,0.4,50,0.35,0.12,0.6,0.5,0.25,0.5,0.25,500,0.745652372633689,0.5,0.25,2,0.75,2,0.02,0.512153729624022,0.770459647747967,15,26,21,0.1,0.5,0.25,10,0.2,0.7,0.2,836,4,7,13,12,0.67,0.5,0.2,0.1,0.851831417396851,0.802697890945803,0.936654654563521,0.833940793784382,10,0.9,0.5,0.25,0.4,0.4,0.4,0.4,0.15,0.4
0.501942929480691,85,90,65,45,0.33,0.5,0.2,0.1,0.5,0.5,0.2,1,0.659056265327847,7,0.545648345965519,0.911596353857731,0.46455023566836,0.655070205492037,0.910811978721293,0.590511725211935,0.9,20,2.37950185176707,25.2344764451215,2.56943096639588,5,0.01,0.005,20,20,10,12,0.33,0.5,0.2,0.0512731501471018,0.95,0.986236153110233,0.5,0.5,0.2,0.917306548244832,0.25,0.5,0.52,0.4,0.4,0.4,0.89356616545422,0.33,0.5,0.2,0.4,0.15,0.4,50,0.35,0.12,0.6,0.5,0.25,0.5,0.25,500,0.632863146687741,0.5,0.25,2,0.75,2,0.02,0.662897082459927,0.850303475502133,15,26,21,0.1,0.5,0.25,10,0.2,0.7,0.2,557,4,7,8,8,0.67,0.5,0.2,0.1,0.886196140184905,0.873927918973658,0.738944092203025,0.877449013687856,48,0.9,0.5,0.25,0.4,0.4,0.4,0.4,0.15,0.4
0.651038743767864,85,90,65,45,0.33,0.5,0.2,0.1,0.5,0.5,0.2,1,0.343932008001721,7,0.736194065674976,0.982312979667052,0.913933877319586,0.478013696981291,0.897702530311234,0.457242702151928,0.9,20,4.12423254282458,36.8997685143931,5.90879250101664,5,0.01,0.005,20,20,10,12,0.33,0.5,0.2,0.125243551172828,0.95,0.22395324392668,0.5,0.5,0.2,0.340363273690571,0.25,0.5,0.52,0.4,0.4,0.4,0.453064506757713,0.33,0.5,0.2,0.4,0.15,0.4,50,0.35,0.12,0.6,0.5,0.25,0.5,0.25,500,0.720468952052831,0.5,0.25,2,0.75,2,0.02,0.666486651868466,0.688094866364636,15,26,21,0.1,0.5,0.25,10,0.2,0.7,0.2,514,4,10,6,12,0.67,0.5,0.2,0.1,0.938434406583197,0.840795765357511,0.804654137107148,0.676434670195379,27,0.9,0.5,0.25,0.4,0.4,0.4,0.4,0.15,0.4
0.775869311592309,85,90,65,45,0.33,0.5,0.2,0.1,0.5,0.5,0.2,1,0.396518358958187,3,0.376758937978279,0.314887071602186,0.821423117002356,0.597803929928085,0.505614510935312,0.552261849657819,0.9,20,5.26793595727277,3.02606066050008,8.55480215035088,5,0.01,0.005,20,20,10,12,0.33,0.5,0.2,0.0733714342332212,0.95,0.890964456154546,0.5,0.5,0.2,0.784086952427472,0.25,0.5,0.52,0.4,0.4,0.4,0.982224280151888,0.33,0.5,0.2,0.4,0.15,0.4,50,0.35,0.12,0.6,0.5,0.25,0.5,0.25,500,0.805852249717852,0.5,0.25,2,0.75,2,0.02,0.623801844599098,0.513257915916666,15,26,21,0.1,0.5,0.25,10,0.2,0.7,0.2,584,4,7,13,7,0.67,0.5,0.2,0.1,0.849392455669167,0.842412852231506,0.825339082739805,0.772856236213841,27,0.9,0.5,0.25,0.4,0.4,0.4,0.4,0.15,0.4
0.540643131361553,85,90,65,45,0.33,0.5,0.2,0.1,0.5,0.5,0.2,1,0.394782294764067,2,0.795799840463139,0.322917082273937,0.765876991025056,0.549563974334672,0.366884748050594,0.462490660977177,0.9,20,8.27232915093459,7.09028805302083,2.01609636136796,5,0.01,0.005,20,20,10,12,0.33,0.5,0.2,0.11129546765117,0.95,0.398028384101298,0.5,0.5,0.2,0.300226953112334,0.25,0.5,0.52,0.4,0.4,0.4,0.795123316305573,0.33,0.5,0.2,0.4,0.15,0.4,50,0.35,0.12,0.6,0.5,0.25,0.5,0.25,500,0.878371487900103,0.5,0.25,2,0.75,2,0.02,0.821286449389998,0.854074644875061,15,26,21,0.1,0.5,0.25,10,0.2,0.7,0.2,707,4,9,12,5,0.67,0.5,0.2,0.1,0.921681472541951,0.930334110285249,0.834267553446046,0.86129803192527,32,0.9,0.5,0.25,0.4,0.4,0.4,0.4,0.15,0.4
0.827102791656018,85,90,65,45,0.33,0.5,0.2,0.1,0.5,0.5,0.2,1,0.407046404015739,8,0.756385114845284,0.484933985583996,0.389110488533508,0.512859006487741,0.506701555988775,0.490491700695828,0.9,20,6.3523313457144,14.4326505015348,2.65792647939594,5,0.01,0.005,20,20,10,12,0.33,0.5,0.2,0.131938090028497,0.95,0.857388873358769,0.5,0.5,0.2,0.989086099908478,0.25,0.5,0.52,0.4,0.4,0.4,0.819901259646227,0.33,0.5,0.2,0.4,0.15,0.4,50,0.35,0.12,0.6,0.5,0.25,0.5,0.25,500,0.611856523288926,0.5,0.25,2,0.75,2,0.02,0.705752252599783,0.612727601874899,15,26,21,0.1,0.5,0.25,10,0.2,0.7,0.2,697,4,5,10,14,0.67,0.5,0.2,0.1,0.769855086737918,0.919399765648972,0.669528663361608,0.766081452894583,48,0.9,0.5,0.25,0.4,0.4,0.4,0.4,0.15,0.4
0.90626655994372,85,90,65,45,0.33,0.5,0.2,0.1,0.5,0.5,0.2,1,0.41785335670691,9,0.458178634594753,0.514065416255174,0.315021188758663,0.873550437048706,0.555454276953079,0.534601290362375,0.9,20,1.82407369822939,25.5740403497866,7.68716852578509,5,0.01,0.005,20,20,10,12,0.33,0.5,0.2,0.126244722974766,0.95,0.615271715276921,0.5,0.5,0.2,0.535265768042649,0.25,0.5,0.52,0.4,0.4,0.4,0.674707488152315,0.33,0.5,0.2,0.4,0.15,0.4,50,0.35,0.12,0.6,0.5,0.25,0.5,0.25,500,0.755781776631461,0.5,0.25,2,0.75,2,0.02,0.694080436620489,0.634489043158572,15,26,21,0.1,0.5,0.25,10,0.2,0.7,0.2,522,4,7,14,9,0.67,0.5,0.2,0.1,0.797372615662077,0.920188541085366,0.667600346989161,0.822042197301425,30,0.9,0.5,0.25,0.4,0.4,0.4,0.4,0.15,0.4
